Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
1447250469,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,242,0.4319176312
1447232393,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,287,0.1439725437
1447246445,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,323,1.439725437
1447191297,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,272,0.7198627187
1447258887,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,323,0.9358215344
1447236404,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,272,0.575890175
1447274831,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,286,2.087601884
1447229523,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,367,2.591505787
1447366021,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,276,0.1439725437
1447165543,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,0.7918489906
1447408991,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,269,1.727670525
1447203025,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,292,0.1439725437
1447222994,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,330,3.671299866
1447340938,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,321,0.1439725437
1447262389,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,236,0.1439725437
1447181240,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,317,0.3599313594
1447408950,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,319,0.1439725437
1447408979,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,335,0.4319176312
1447206415,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,241,0.2879450875
1447351883,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,1.007807806
1447304373,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,330,1.079794078
1447300857,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,321,0.5039039031
1447299070,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,332,1.079794078
1447187888,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,308,0.9358215344
1447182262,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,259,1.007807806
1447284626,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,256,0.2159588156
1447170843,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,260,0.2159588156
1447149769,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,299,0.1439725437
1447385490,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,267,0.8638352625
1447329590,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,358,4.103217497
1447410494,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,309,1.439725437
1447156871,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,254,0.6478764469
1447194634,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,314,0.1439725437
1447211487,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,247,0.1439725437
1447363164,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,295,1.15178035
1447207539,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,341,1.007807806
1447372978,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,303,0.2159588156
1447243917,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,240,0.1439725437
1447149772,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,252,1.079794078
1447221842,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,300,0.6478764469
1447299185,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,249,0.3599313594
1447347898,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,316,0.1439725437
1447202692,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,302,0.7198627187
1447364450,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,315,3.743286137
1447282080,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,273,0.4319176312
1447414113,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,338,0.2879450875
1447244616,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,308,1.727670525
1447173876,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,0.1439725437
1447342391,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,246,0.1439725437
1447384428,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,254,1.223766622
1447221954,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683635,PLANT03,PORT09,548,6.280511054
1447197308,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1697872,PLANT03,PORT09,396,1.514489748
1447321283,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1697874,PLANT03,PORT09,339,0.7037604313
1447387444,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683424,PLANT03,PORT09,281,0.7031535554
1447342392,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,307,0.1637368421
1447181239,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,245,0.6549473684
1447145771,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,248,0.3274736842
1447258890,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,262,1.146157895
1447326107,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,274,0.1637368421
1447326504,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,286,1.029321192
1447320216,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,332,0.7719908937
1447326111,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,254,0.6433257447
1447321879,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,255,0.3859954468
1447341039,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,287,0.2573302979
1447340935,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,309,0.3498479486
1447166819,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,268,0.1166159829
1447250084,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,265,1.166159829
1447244617,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,329,0.2332319658
1447353946,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,283,0.4664639315
1447409778,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683426,PLANT03,PORT09,286,3.274133925
1447325297,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682651,PLANT03,PORT09,299,0.1033109851
1447329591,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,307,0.4850866337
1447322720,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,330,0.7761386139
1447364455,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,329,0.1940346535
1447407630,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,334,2.910519802
1447292071,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,292,0.09677257858
1447274832,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,264,1.548361257
1447292290,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,785,40.41861357
1447326503,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,316,0.7741806287
1447302830,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,265,0.09677257858
1447332419,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,270,0.7741806287
1447304374,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,295,0.09677257858
1447351888,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,313,0.7741806287
1447353945,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,283,3.580585408
1447288931,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,284,0.7741806287
1447326110,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,341,0.7741806287
1447279851,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,517,19.3222415
1447292291,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,277,4.0644483
1447310641,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,311,0.6774080501
1447288323,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,355,4.838628929
1447292292,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,258,1.548361257
1447360534,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,303,2.903177357
1447328366,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,323,0.7741806287
1447279009,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,298,2.516087043
1447310711,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,340,2.322541886
1447228700,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683409,PLANT03,PORT09,255,0.3752978481
1447418239,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,355,9.274775492
1447377352,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,334,1.391216324
1447367120,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,258,0.2782432647
1447372982,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,305,1.576711834
1447145770,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,245,0.2782432647
1447377351,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,285,3.709910197
1447418240,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,322,1.854955098
1447410673,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,255,1.483964079
1447157472,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,340,6.996071941
1447167433,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,306,1.288750094
1447408992,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,293,5.339107534
1447215318,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,359,7.544879997
1447243693,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,268,1.437119999
1447243914,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,333,0.7185599997
1447284631,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,303,4.013602941
1447404677,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,239,0.08919117647
1447377056,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,329,3.300073529
1447299071,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,306,1.337867647
1447284630,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,239,0.08902746067
1447366364,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,287,0.1780549213
1447372981,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,244,0.3561098427
1447385495,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,284,0.534164764
1447155225,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,243,0.1780549213
1447355999,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,298,1.068329528
1447244524,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,366,6.014048236
1447211491,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,535,19.67452923
1447170842,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,302,0.0859149748
1447155226,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,320,1.718299496
1447228701,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,264,0.6014048236
1447187892,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,281,0.1718299496
1447191301,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,325,0.5154898488
1447227193,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,449,10.73937185
1447147915,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,295,0.6014048236
1447173874,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,283,0.859149748
1447163979,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,284,3.694343916
1447206419,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,256,0.859149748
1447167257,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,254,0.5154898488
1447221860,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,336,3.780258891
1447182266,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,286,0.859149748
1447258968,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,358,7.266636591
1447182267,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,267,0.8352455852
1447225248,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,266,1.002294702
1447258861,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,270,1.67049117
1447147916,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,362,3.257457782
1447173358,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682793,PLANT03,PORT09,293,1.753798606
1447221952,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682793,PLANT03,PORT09,301,0.4047227552
1447222998,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,360,2.601865031
1447203029,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,308,0.0634601227
1447225247,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,257,1.078822086
1447407451,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,279,0.0634601227
1447258860,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,305,0.3807607362
1447404686,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,283,0.7615214724
1447364454,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,335,0.1269202454
1447246608,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,242,0.1269202454
1447152365,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1037,2.493573685
1447213236,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2990,8.955699655
1447168872,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1697,4.762262741
1447327936,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1584,4.252965198
1447327937,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,3299,9.921380711
1447273034,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1939,5.347624203
1447306531,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1874,5.245103269
1447306522,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1520,3.942095269
1447350246,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,3143,9.431925929
1447350251,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,3112,9.22
1447286380,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2059,5.48
1447269404,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2533,6.46
1447137092,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2650,6.9
1447189310,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,6583,18.4
1447152366,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2803,7.0
1447220740,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1672676,PLANT03,PORT09,333,1.914240639
1447346501,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677889,PLANT03,PORT09,362,0.4048113696
1447174692,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1667817,PLANT03,PORT09,1052,11.79572016
1447195864,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1667817,PLANT03,PORT09,1387,18.5
1447162159,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1658528,PLANT03,PORT09,250,0.1433184347
1447143919,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1699424,PLANT03,PORT09,302,0.9163423474
1447314127,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1699424,PLANT03,PORT09,286,1.832684695
1447260245,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1701406,PLANT03,PORT09,319,5.006677427
1447311664,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1701406,PLANT03,PORT09,337,0.3851290328
1447260246,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1701405,PLANT03,PORT09,413,15.03125692
1447206049,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1678648,PLANT03,PORT09,421,1.462970094
1447283592,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1678648,PLANT03,PORT09,462,2.925940188
1447133055,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1678648,PLANT03,PORT09,356,1.462970094
1447389054,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1678648,PLANT03,PORT09,388,1.462970094
1447356010,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675615,PLANT03,PORT09,374,0.7960832822
1447418569,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675615,PLANT03,PORT09,831,4.511138599
1447292186,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675615,PLANT03,PORT09,1476,9.96
1447281075,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675654,PLANT03,PORT09,266,0.1890310323
1447418576,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675655,PLANT03,PORT09,1258,8.96
1447292185,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675655,PLANT03,PORT09,1267,8.82
1447174690,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1675655,PLANT03,PORT09,1253,8.78
1447312663,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1695346,PLANT03,PORT09,377,0.3831914367
1447406924,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1695346,PLANT03,PORT09,442,0.7663828734
1447401973,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1695346,PLANT03,PORT09,369,0.229914862
1447281001,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,1086,2.874412737
1447367415,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,1265,3.381662044
1447377769,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,1119,2.935282654
1447367414,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,1247,3.381662044
1447377768,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,1306,3.381662044
1447281073,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,752,1.690831022
1447141983,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,3237,7.22
1447174694,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1679638,PLANT03,PORT09,2233,4.28
1447292187,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1668608,PLANT03,PORT09,803,11.28
1447280991,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651302,PLANT03,PORT09,446,1.32792088
1447377767,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651302,PLANT03,PORT09,649,2.65584176
1447377766,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651302,PLANT03,PORT09,777,3.12
1447356012,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651302,PLANT03,PORT09,830,3.08
1447418577,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651302,PLANT03,PORT09,1450,4.54
1447334922,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1651299,PLANT03,PORT09,707,1.338608565
1447239937,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689550,PLANT03,PORT09,261,0.6133473922
1447377762,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689550,PLANT03,PORT09,302,1.022245654
1447215354,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689550,PLANT03,PORT09,331,0.817796523
1447401978,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689549,PLANT03,PORT09,254,1.72518379
1447239936,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689549,PLANT03,PORT09,295,1.150122527
1447292189,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,478,18.11356734
1447215353,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,328,4.175293836
1447174687,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,330,4.917568295
1447195865,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,325,8.072234749
1447401977,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,555,21.54658671
1447239932,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,461,14.26815597
1447312664,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689781,PLANT03,PORT09,284,0.366626252
1447239934,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688587,PLANT03,PORT09,259,0.8208686605
1447239935,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688629,PLANT03,PORT09,330,3.407940903
1447377763,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688629,PLANT03,PORT09,333,1.973018417
1447418574,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,815,37.31272082
1447356005,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,482,11.49381625
1447408601,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,776,39.31272082
1447174689,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,327,6.194772396
1447292188,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,647,27.82399095
1447195867,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,404,7.4635812
1447215352,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,261,0.223907436
